Split,Week,Player,Position,Team,Opponent,Result,Points,Team_Points,Team_ELO,Opp_ELO,ELO_Diff,Probability,Region,GameTime
7,60,CAEDREL,Jungler,H2K,ROC,0,3.5,2,952.209,1015.77,-63.56097412109375,0.4095353901902475,EU,1486
7,60,PROMISQ,Support,H2K,FNC,0,9.41,1,952.209,1228.09,-275.881591796875,0.16965108549116198,EU,1762
7,60,PROMISQ,Support,H2K,ROC,0,0.86,2,952.209,1015.77,-63.56097412109375,0.4095353901902475,EU,1486
7,60,SHERIFF,AD Carry,H2K,FNC,0,16.86,1,952.209,1228.09,-275.881591796875,0.16965108549116198,EU,1762
7,60,SHERIFF,AD Carry,H2K,ROC,0,3.84,2,952.209,1015.77,-63.56097412109375,0.4095353901902475,EU,1486
7,60,SHOOK,Jungler,H2K,FNC,0,19.61,1,952.209,1228.09,-275.881591796875,0.16965108549116198,EU,1762
7,60,SHOOK,Jungler,H2K,ROC,0,2.52,2,952.209,1015.77,-63.56097412109375,0.4095353901902475,EU,1486
7,60,SMITTYJ,Top,H2K,FNC,0,15.3,1,952.209,1228.09,-275.881591796875,0.16965108549116198,EU,1762
7,60,SMITTYJ,Top,H2K,ROC,0,1.19,2,952.209,1015.77,-63.56097412109375,0.4095353901902475,EU,1486
7,60,ALPHARI,Top,MSF,UOL,1,13.27,19,1146.81,993.104,153.70208740234375,0.7078118442769304,EU,1737
7,60,ALPHARI,Top,MSF,SPY,0,5.99,4,1146.81,1112.74,34.0623779296875,0.548863249139173,EU,2344
7,60,HANS SAMA,AD Carry,MSF,SPY,0,5.48,4,1146.81,1112.74,34.0623779296875,0.548863249139173,EU,2344
7,60,HANS SAMA,AD Carry,MSF,UOL,1,16.18,19,1146.81,993.104,153.70208740234375,0.7078118442769304,EU,1737
7,60,MAXLORE,Jungler,MSF,SPY,0,6.09,4,1146.81,1112.74,34.0623779296875,0.548863249139173,EU,2344
7,60,MAXLORE,Jungler,MSF,UOL,1,11.16,19,1146.81,993.104,153.70208740234375,0.7078118442769304,EU,1737
7,60,MIKYX,Support,MSF,SPY,0,2.26,4,1146.81,1112.74,34.0623779296875,0.548863249139173,EU,2344
7,60,MIKYX,Support,MSF,UOL,1,21.12,19,1146.81,993.104,153.70208740234375,0.7078118442769304,EU,1737
7,60,SENCUX,Mid,MSF,UOL,1,14.93,19,1146.81,993.104,153.70208740234375,0.7078118442769304,EU,1737
7,60,SENCUX,Mid,MSF,SPY,0,4.19,4,1146.81,1112.74,34.0623779296875,0.548863249139173,EU,2344
7,60,AKAADIAN,Jungler,OPT,GGS,1,10.62,14,946.964,961.855,-14.890625,0.4785837793281213,NA,3286
7,60,AKAADIAN,Jungler,OPT,CLG,1,8.36,24,946.964,1023.58,-76.619873046875,0.3914885539868665,NA,2719
7,60,ARROW,AD Carry,OPT,GGS,1,14.38,14,946.964,961.855,-14.890625,0.4785837793281213,NA,3286
7,60,ARROW,AD Carry,OPT,CLG,1,7.11,24,946.964,1023.58,-76.619873046875,0.3914885539868665,NA,2719
7,60,BIG,Support,OPT,CLG,1,0.42,24,946.964,1023.58,-76.619873046875,0.3914885539868665,NA,2719
7,60,BIG,Support,OPT,GGS,1,6.0,14,946.964,961.855,-14.890625,0.4785837793281213,NA,3286
7,60,DHOKLA,Top,OPT,CLG,1,10.77,24,946.964,1023.58,-76.619873046875,0.3914885539868665,NA,2719
7,60,DHOKLA,Top,OPT,GGS,1,11.12,14,946.964,961.855,-14.890625,0.4785837793281213,NA,3286
7,60,POWEROFEVIL,Mid,OPT,GGS,1,12.65,14,946.964,961.855,-14.890625,0.4785837793281213,NA,3286
7,60,POWEROFEVIL,Mid,OPT,CLG,1,9.23,24,946.964,1023.58,-76.619873046875,0.3914885539868665,NA,2719
7,60,BLANC,Mid,ROC,VIT,0,10.82,5,1015.77,1036.65,-20.88092041015625,0.46998606827911876,EU,1536
7,60,BLANC,Mid,ROC,H2K,1,16.48,21,1015.77,952.209,63.56097412109375,0.5904646098097525,EU,1486
7,60,HEAQ,AD Carry,ROC,VIT,0,10.25,5,1015.77,1036.65,-20.88092041015625,0.46998606827911876,EU,1536
7,60,HEAQ,AD Carry,ROC,H2K,1,13.49,21,1015.77,952.209,63.56097412109375,0.5904646098097525,EU,1486
7,60,MEMENTO,Jungler,ROC,H2K,1,12.3,21,1015.77,952.209,63.56097412109375,0.5904646098097525,EU,1486
7,60,MEMENTO,Jungler,ROC,VIT,0,7.35,5,1015.77,1036.65,-20.88092041015625,0.46998606827911876,EU,1536
7,60,NORSKEREN,Support,ROC,VIT,0,6.28,5,1015.77,1036.65,-20.88092041015625,0.46998606827911876,EU,1536
7,60,NORSKEREN,Support,ROC,H2K,1,9.48,21,1015.77,952.209,63.56097412109375,0.5904646098097525,EU,1486
7,60,PROFIT,Top,ROC,VIT,0,8.56,5,1015.77,1036.65,-20.88092041015625,0.46998606827911876,EU,1536
7,60,PROFIT,Top,ROC,H2K,1,13.12,21,1015.77,952.209,63.56097412109375,0.5904646098097525,EU,1486
7,60,AMAZING,Jungler,S04,G2 ,1,19.16,15,1038.02,1190.64,-152.624267578125,0.29347297257171906,EU,1884
7,60,AMAZING,Jungler,S04,FNC,0,4.08,1,1038.02,1228.09,-190.0731201171875,0.2508378315651081,EU,1673
7,60,NUKEDUCK,Mid,S04,G2 ,1,21.01,15,1038.02,1190.64,-152.624267578125,0.29347297257171906,EU,1884
7,60,NUKEDUCK,Mid,S04,FNC,0,1.15,1,1038.02,1228.09,-190.0731201171875,0.2508378315651081,EU,1673
7,60,UPSET,AD Carry,S04,FNC,0,7.42,1,1038.02,1228.09,-190.0731201171875,0.2508378315651081,EU,1673
7,60,UPSET,AD Carry,S04,G2 ,1,22.21,15,1038.02,1190.64,-152.624267578125,0.29347297257171906,EU,1884
7,60,VANDER,Support,S04,G2 ,1,22.07,15,1038.02,1190.64,-152.624267578125,0.29347297257171906,EU,1884
7,60,VANDER,Support,S04,FNC,0,7.17,1,1038.02,1228.09,-190.0731201171875,0.2508378315651081,EU,1673
7,60,VIZICSACSI,Top,S04,FNC,0,5.46,1,1038.02,1228.09,-190.0731201171875,0.2508378315651081,EU,1673
7,60,VIZICSACSI,Top,S04,G2 ,1,23.41,15,1038.02,1190.64,-152.624267578125,0.29347297257171906,EU,1884
7,60,KASING,Support,SPY,G2 ,0,-0.54,2,1112.74,1190.64,-77.8975830078125,0.38973779096520805,EU,1536
7,60,KASING,Support,SPY,MSF,1,10.75,15,1112.74,1146.81,-34.0623779296875,0.4511367508608271,EU,2344
7,60,KOBBE,AD Carry,SPY,G2 ,0,2.71,2,1112.74,1190.64,-77.8975830078125,0.38973779096520805,EU,1536
7,60,KOBBE,AD Carry,SPY,MSF,1,14.72,15,1112.74,1146.81,-34.0623779296875,0.4511367508608271,EU,2344
7,60,NISQY,Mid,SPY,MSF,1,13.59,15,1112.74,1146.81,-34.0623779296875,0.4511367508608271,EU,2344
7,60,NISQY,Mid,SPY,G2 ,0,4.68,2,1112.74,1190.64,-77.8975830078125,0.38973779096520805,EU,1536
7,60,ODOAMNE,Top,SPY,MSF,1,7.86,15,1112.74,1146.81,-34.0623779296875,0.4511367508608271,EU,2344
7,60,ODOAMNE,Top,SPY,G2 ,0,0.95,2,1112.74,1190.64,-77.8975830078125,0.38973779096520805,EU,1536
7,60,XERXE,Jungler,SPY,G2 ,0,2.52,2,1112.74,1190.64,-77.8975830078125,0.38973779096520805,EU,1536
7,60,XERXE,Jungler,SPY,MSF,1,6.48,15,1112.74,1146.81,-34.0623779296875,0.4511367508608271,EU,2344
7,60,DOUBLELIFT,AD Carry,TL ,CG ,1,12.96,21,1047.35,1024.33,23.025146484375,0.5330874242826682,NA,1623
7,60,DOUBLELIFT,AD Carry,TL ,GGS,1,30.67,21,1047.35,961.855,85.4957275390625,0.6206134855937683,NA,2493
7,60,IMPACT,Top,TL ,GGS,1,27.4,21,1047.35,961.855,85.4957275390625,0.6206134855937683,NA,2493
7,60,IMPACT,Top,TL ,CG ,1,9.0,21,1047.35,1024.33,23.025146484375,0.5330874242826682,NA,1623
7,60,OLLEH,Support,TL ,CG ,1,11.16,21,1047.35,1024.33,23.025146484375,0.5330874242826682,NA,1623
7,60,OLLEH,Support,TL ,GGS,1,20.0,21,1047.35,961.855,85.4957275390625,0.6206134855937683,NA,2493
7,60,POBELTER,Mid,TL ,CG ,1,10.19,21,1047.35,1024.33,23.025146484375,0.5330874242826682,NA,1623
7,60,POBELTER,Mid,TL ,GGS,1,16.93,21,1047.35,961.855,85.4957275390625,0.6206134855937683,NA,2493
7,60,XMITHIE,Jungler,TL ,GGS,1,30.05,21,1047.35,961.855,85.4957275390625,0.6206134855937683,NA,2493
7,60,XMITHIE,Jungler,TL ,CG ,1,6.9,21,1047.35,1024.33,23.025146484375,0.5330874242826682,NA,1623
7,60,BJERGSEN,Mid,TSM,C9 ,0,7.01,7,1125.89,1022.9,102.994140625,0.644026121205389,NA,2109
7,60,BJERGSEN,Mid,TSM,FLY,0,8.83,5,1125.89,1011.98,113.91302490234375,0.6583019091271625,NA,1912
7,60,GRIG,Jungler,TSM,C9 ,0,9.04,7,1125.89,1022.9,102.994140625,0.644026121205389,NA,2109
7,60,GRIG,Jungler,TSM,FLY,0,3.49,5,1125.89,1011.98,113.91302490234375,0.6583019091271625,NA,1912
7,60,HAUNTZER,Top,TSM,FLY,0,7.61,5,1125.89,1011.98,113.91302490234375,0.6583019091271625,NA,1912
7,60,HAUNTZER,Top,TSM,C9 ,0,4.89,7,1125.89,1022.9,102.994140625,0.644026121205389,NA,2109
7,60,MITHY,Support,TSM,C9 ,0,1.25,7,1125.89,1022.9,102.994140625,0.644026121205389,NA,2109
7,60,MITHY,Support,TSM,FLY,0,6.11,5,1125.89,1011.98,113.91302490234375,0.6583019091271625,NA,1912
7,60,ZVEN,AD Carry,TSM,C9 ,0,12.33,7,1125.89,1022.9,102.994140625,0.644026121205389,NA,2109
7,60,ZVEN,AD Carry,TSM,FLY,0,8.72,5,1125.89,1011.98,113.91302490234375,0.6583019091271625,NA,1912
7,60,EXILEH,Mid,UOL,MSF,0,7.24,3,993.104,1146.81,-153.70208740234375,0.2921881557230696,EU,1737
7,60,EXILEH,Mid,UOL,GIA,1,23.17,18,993.104,930.117,62.9873046875,0.5896658207934898,EU,2120
7,60,KOLD,Jungler,UOL,GIA,1,16.78,18,993.104,930.117,62.9873046875,0.5896658207934898,EU,2120
7,60,KOLD,Jungler,UOL,MSF,0,8.15,3,993.104,1146.81,-153.70208740234375,0.2921881557230696,EU,1737
7,60,NEON,AD Carry,UOL,MSF,0,7.54,3,993.104,1146.81,-153.70208740234375,0.2921881557230696,EU,1737
7,60,NEON,AD Carry,UOL,GIA,1,19.54,18,993.104,930.117,62.9873046875,0.5896658207934898,EU,2120
7,60,TOTORO,Support,UOL,GIA,1,17.33,18,993.104,930.117,62.9873046875,0.5896658207934898,EU,2120
7,60,TOTORO,Support,UOL,MSF,0,7.74,3,993.104,1146.81,-153.70208740234375,0.2921881557230696,EU,1737
7,60,WHITEKNIGHT,Top,UOL,GIA,1,25.42,18,993.104,930.117,62.9873046875,0.5896658207934898,EU,2120
7,60,WHITEKNIGHT,Top,UOL,MSF,0,10.37,3,993.104,1146.81,-153.70208740234375,0.2921881557230696,EU,1737
7,60,ATTILA,AD Carry,VIT,ROC,1,31.26,18,1036.65,1015.77,20.88092041015625,0.5300139317208812,EU,1536
7,60,ATTILA,AD Carry,VIT,GIA,1,19.25,16,1036.65,930.117,106.53375244140625,0.648683540529317,EU,2330
7,60,CABOCHARD,Top,VIT,ROC,1,34.94,18,1036.65,1015.77,20.88092041015625,0.5300139317208812,EU,1536
7,60,CABOCHARD,Top,VIT,GIA,1,15.44,16,1036.65,930.117,106.53375244140625,0.648683540529317,EU,2330
7,60,JACTROLL,Support,VIT,GIA,1,7.68,16,1036.65,930.117,106.53375244140625,0.648683540529317,EU,2330
7,60,JACTROLL,Support,VIT,ROC,1,29.18,18,1036.65,1015.77,20.88092041015625,0.5300139317208812,EU,1536
7,60,JIIZUKE,Mid,VIT,GIA,1,14.12,16,1036.65,930.117,106.53375244140625,0.648683540529317,EU,2330
7,60,JIIZUKE,Mid,VIT,ROC,1,30.79,18,1036.65,1015.77,20.88092041015625,0.5300139317208812,EU,1536
7,60,KIKIS,Jungler,VIT,GIA,1,16.88,16,1036.65,930.117,106.53375244140625,0.648683540529317,EU,2330
7,60,KIKIS,Jungler,VIT,ROC,1,24.65,18,1036.65,1015.77,20.88092041015625,0.5300139317208812,EU,1536
7,61,ANDA,Jungler,100,GGS,1,15.54,19,1122.71,933.029,189.6759033203125,0.7487322367152685,NA,1979
7,61,ANDA,Jungler,100,TL ,0,9.13,7,1122.71,1074.43,48.27294921875,0.5690267527107697,NA,2573
7,61,APHROMOO,Support,100,TL ,0,6.49,7,1122.71,1074.43,48.27294921875,0.5690267527107697,NA,2573
7,61,APHROMOO,Support,100,GGS,1,9.07,19,1122.71,933.029,189.6759033203125,0.7487322367152685,NA,1979
7,61,CODY SUN,AD Carry,100,GGS,1,13.37,19,1122.71,933.029,189.6759033203125,0.7487322367152685,NA,1979
7,61,CODY SUN,AD Carry,100,TL ,0,9.21,7,1122.71,1074.43,48.27294921875,0.5690267527107697,NA,2573
7,61,RYU,Mid,100,GGS,1,18.2,19,1122.71,933.029,189.6759033203125,0.7487322367152685,NA,1979
7,61,RYU,Mid,100,TL ,0,11.79,7,1122.71,1074.43,48.27294921875,0.5690267527107697,NA,2573
7,61,SSUMDAY,Top,100,GGS,1,8.25,19,1122.71,933.029,189.6759033203125,0.7487322367152685,NA,1979
7,61,SSUMDAY,Top,100,TL ,0,3.9,7,1122.71,1074.43,48.27294921875,0.5690267527107697,NA,2573
7,61,BLABER,Jungler,C9 ,CLG,1,10.78,18,1059.98,991.459,68.51727294921875,0.5973455792379725,NA,1827
7,61,BLABER,Jungler,C9 ,CG ,1,22.28,18,1059.98,996.699,63.27740478515625,0.5900698214723198,NA,2275
7,61,JENSEN,Mid,C9 ,CG ,1,28.38,18,1059.98,996.699,63.27740478515625,0.5900698214723198,NA,2275
7,61,JENSEN,Mid,C9 ,CLG,1,9.63,18,1059.98,991.459,68.51727294921875,0.5973455792379725,NA,1827
7,61,LICORICE,Top,C9 ,CG ,1,19.39,18,1059.98,996.699,63.27740478515625,0.5900698214723198,NA,2275
7,61,LICORICE,Top,C9 ,CLG,1,8.05,18,1059.98,991.459,68.51727294921875,0.5973455792379725,NA,1827
7,61,SNEAKY,AD Carry,C9 ,CG ,1,24.17,18,1059.98,996.699,63.27740478515625,0.5900698214723198,NA,2275
7,61,SNEAKY,AD Carry,C9 ,CLG,1,9.84,18,1059.98,991.459,68.51727294921875,0.5973455792379725,NA,1827
7,61,ZEYZAL,Support,C9 ,CLG,1,6.51,18,1059.98,991.459,68.51727294921875,0.5973455792379725,NA,1827
7,61,ZEYZAL,Support,C9 ,CG ,1,16.79,18,1059.98,996.699,63.27740478515625,0.5900698214723198,NA,2275
7,61,APOLLO,AD Carry,CG ,C9 ,0,8.55,2,996.699,1059.98,-63.27740478515625,0.40993017852768016,NA,2275
7,61,APOLLO,AD Carry,CG ,OPT,1,20.38,20,996.699,983.122,13.57733154296875,0.519529410357186,NA,2561
7,61,FEBIVEN,Mid,CG ,OPT,1,17.84,20,996.699,983.122,13.57733154296875,0.519529410357186,NA,2561
7,61,FEBIVEN,Mid,CG ,C9 ,0,5.49,2,996.699,1059.98,-63.27740478515625,0.40993017852768016,NA,2275
7,61,HAKUHO,Support,CG ,C9 ,0,7.22,2,996.699,1059.98,-63.27740478515625,0.40993017852768016,NA,2275
7,61,HAKUHO,Support,CG ,OPT,1,11.23,20,996.699,983.122,13.57733154296875,0.519529410357186,NA,2561
7,61,LIRA,Jungler,CG ,C9 ,0,9.92,2,996.699,1059.98,-63.27740478515625,0.40993017852768016,NA,2275
7,61,LIRA,Jungler,CG ,OPT,1,10.04,20,996.699,983.122,13.57733154296875,0.519529410357186,NA,2561
7,61,SOLO,Top,CG ,C9 ,0,14.82,2,996.699,1059.98,-63.27740478515625,0.40993017852768016,NA,2275
7,61,SOLO,Top,CG ,OPT,1,20.03,20,996.699,983.122,13.57733154296875,0.519529410357186,NA,2561
7,61,BIOFROST,Support,CLG,FOX,0,14.31,9,991.459,1031.66,-40.20111083984375,0.44240276602115913,NA,2431
7,61,BIOFROST,Support,CLG,C9 ,0,5.74,5,991.459,1059.98,-68.51727294921875,0.4026544207620275,NA,1827
7,61,DARSHAN,Top,CLG,C9 ,0,3.35,5,991.459,1059.98,-68.51727294921875,0.4026544207620275,NA,1827
7,61,DARSHAN,Top,CLG,FOX,0,10.88,9,991.459,1031.66,-40.20111083984375,0.44240276602115913,NA,2431
7,61,HUHI,Mid,CLG,FOX,0,28.73,9,991.459,1031.66,-40.20111083984375,0.44240276602115913,NA,2431
7,61,HUHI,Mid,CLG,C9 ,0,7.21,5,991.459,1059.98,-68.51727294921875,0.4026544207620275,NA,1827
7,61,REIGNOVER,Jungler,CLG,C9 ,0,5.36,5,991.459,1059.98,-68.51727294921875,0.4026544207620275,NA,1827
7,61,REIGNOVER,Jungler,CLG,FOX,0,17.49,9,991.459,1031.66,-40.20111083984375,0.44240276602115913,NA,2431
7,61,STIXXAY,AD Carry,CLG,C9 ,0,5.03,5,991.459,1059.98,-68.51727294921875,0.4026544207620275,NA,1827
7,61,STIXXAY,AD Carry,CLG,FOX,0,19.83,9,991.459,1031.66,-40.20111083984375,0.44240276602115913,NA,2431
7,61,FLAME,Top,FLY,TL ,0,16.32,10,1018.02,1074.43,-56.415771484375,0.41951728736042326,NA,2335
7,61,FLAME,Top,FLY,OPT,0,18.83,12,1018.02,983.122,34.8944091796875,0.5500489229781286,NA,2580
7,61,JAYJ,Support,FLY,OPT,0,11.38,12,1018.02,983.122,34.8944091796875,0.5500489229781286,NA,2580
7,61,JAYJ,Support,FLY,TL ,0,6.65,10,1018.02,1074.43,-56.415771484375,0.41951728736042326,NA,2335
7,61,KEANE,Mid,FLY,TL ,0,24.03,10,1018.02,1074.43,-56.415771484375,0.41951728736042326,NA,2335
7,61,KEANE,Mid,FLY,OPT,0,18.1,12,1018.02,983.122,34.8944091796875,0.5500489229781286,NA,2580
7,61,SANTORIN,Jungler,FLY,OPT,0,16.24,12,1018.02,983.122,34.8944091796875,0.5500489229781286,NA,2580
7,61,SANTORIN,Jungler,FLY,TL ,0,22.46,10,1018.02,1074.43,-56.415771484375,0.41951728736042326,NA,2335
7,61,WILDTURTLE,AD Carry,FLY,TL ,0,16.69,10,1018.02,1074.43,-56.415771484375,0.41951728736042326,NA,2335
7,61,WILDTURTLE,AD Carry,FLY,OPT,0,15.08,12,1018.02,983.122,34.8944091796875,0.5500489229781286,NA,2580
7,61,BROXAH,Jungler,FNC,VIT,0,9.28,3,1241.55,1062.93,178.6136474609375,0.7365634430609371,EU,1960
7,61,BROXAH,Jungler,FNC,G2 ,1,14.02,18,1241.55,1180.5,61.041748046875,0.5869532878279137,EU,1630
7,61,BWIPO,Top,FNC,VIT,0,14.26,3,1241.55,1062.93,178.6136474609375,0.7365634430609371,EU,1960
7,61,BWIPO,Top,FNC,G2 ,1,16.11,18,1241.55,1180.5,61.041748046875,0.5869532878279137,EU,1630
7,61,CAPS,Mid,FNC,G2 ,1,15.34,18,1241.55,1180.5,61.041748046875,0.5869532878279137,EU,1630
7,61,CAPS,Mid,FNC,VIT,0,9.7,3,1241.55,1062.93,178.6136474609375,0.7365634430609371,EU,1960
7,61,HYLISSANG,Support,FNC,G2 ,1,16.66,18,1241.55,1180.5,61.041748046875,0.5869532878279137,EU,1630
7,61,HYLISSANG,Support,FNC,VIT,0,10.47,3,1241.55,1062.93,178.6136474609375,0.7365634430609371,EU,1960
7,61,SOAZ,Top,FNC,G2 ,1,14.64,18,1241.55,1180.5,61.041748046875,0.5869532878279137,EU,1630
7,61,SOAZ,Top,FNC,VIT,0,12.0,3,1241.55,1062.93,178.6136474609375,0.7365634430609371,EU,1960
7,61,DAMONTE,Mid,FOX,CLG,1,15.36,18,1031.66,991.459,40.20111083984375,0.5575972339788409,NA,2431
7,61,DAMONTE,Mid,FOX,TSM,1,20.2,14,1031.66,1084.22,-52.5572509765625,0.42493573438296944,NA,2610
7,61,DARDOCH,Jungler,FOX,CLG,1,19.22,18,1031.66,991.459,40.20111083984375,0.5575972339788409,NA,2431
7,61,DARDOCH,Jungler,FOX,TSM,1,15.55,14,1031.66,1084.22,-52.5572509765625,0.42493573438296944,NA,2610
7,61,HUNI,Top,FOX,TSM,1,18.33,14,1031.66,1084.22,-52.5572509765625,0.42493573438296944,NA,2610
7,61,HUNI,Top,FOX,CLG,1,27.05,18,1031.66,991.459,40.20111083984375,0.5575972339788409,NA,2431
7,61,LOST,AD Carry,FOX,CLG,1,34.36,18,1031.66,991.459,40.20111083984375,0.5575972339788409,NA,2431
7,61,LOST,AD Carry,FOX,TSM,1,21.81,14,1031.66,1084.22,-52.5572509765625,0.42493573438296944,NA,2610
7,61,SMOOTHIE,Support,FOX,TSM,1,11.64,14,1031.66,1084.22,-52.5572509765625,0.42493573438296944,NA,2610
7,61,SMOOTHIE,Support,FOX,CLG,1,21.61,18,1031.66,991.459,40.20111083984375,0.5575972339788409,NA,2431
7,61,HJARNAN,AD Carry,G2 ,FNC,0,5.44,5,1180.5,1241.55,-61.041748046875,0.4130467121720863,EU,1630
7,61,HJARNAN,AD Carry,G2 ,H2K,1,11.4,18,1180.5,933.675,246.82952880859375,0.8054739827759845,EU,2335
7,61,JANKOS,Jungler,G2 ,FNC,0,5.91,5,1180.5,1241.55,-61.041748046875,0.4130467121720863,EU,1630
7,61,JANKOS,Jungler,G2 ,H2K,1,14.88,18,1180.5,933.675,246.82952880859375,0.8054739827759845,EU,2335
7,61,PERKZ,Mid,G2 ,FNC,0,2.08,5,1180.5,1241.55,-61.041748046875,0.4130467121720863,EU,1630
7,61,PERKZ,Mid,G2 ,H2K,1,20.64,18,1180.5,933.675,246.82952880859375,0.8054739827759845,EU,2335
7,61,WADID,Support,G2 ,FNC,0,2.44,5,1180.5,1241.55,-61.041748046875,0.4130467121720863,EU,1630
7,61,WADID,Support,G2 ,H2K,1,11.33,18,1180.5,933.675,246.82952880859375,0.8054739827759845,EU,2335
7,61,WUNDER,Top,G2 ,FNC,0,1.66,5,1180.5,1241.55,-61.041748046875,0.4130467121720863,EU,1630
7,61,WUNDER,Top,G2 ,H2K,1,8.6,18,1180.5,933.675,246.82952880859375,0.8054739827759845,EU,2335
7,61,CONTRACTZ,Jungler,GGS,100,0,3.33,1,933.029,1122.71,-189.6759033203125,0.2512677632847315,NA,1979
7,61,CONTRACTZ,Jungler,GGS,TSM,0,5.36,2,933.029,1084.22,-151.1885986328125,0.2951894824736219,NA,2062
7,61,DEFTLY,AD Carry,GGS,100,0,5.57,1,933.029,1122.71,-189.6759033203125,0.2512677632847315,NA,1979
7,61,DEFTLY,AD Carry,GGS,TSM,0,10.48,2,933.029,1084.22,-151.1885986328125,0.2951894824736219,NA,2062
7,61,LOURLO,Top,GGS,100,0,5.55,1,933.029,1122.71,-189.6759033203125,0.2512677632847315,NA,1979
7,61,LOURLO,Top,GGS,TSM,0,5.15,2,933.029,1084.22,-151.1885986328125,0.2951894824736219,NA,2062
7,61,MATT,Support,GGS,TSM,0,6.1,2,933.029,1084.22,-151.1885986328125,0.2951894824736219,NA,2062
7,61,MATT,Support,GGS,100,0,3.14,1,933.029,1122.71,-189.6759033203125,0.2512677632847315,NA,1979
7,61,MICKEY,Mid,GGS,100,0,6.68,1,933.029,1122.71,-189.6759033203125,0.2512677632847315,NA,1979
7,61,MICKEY,Mid,GGS,TSM,0,8.74,2,933.029,1084.22,-151.1885986328125,0.2951894824736219,NA,2062
7,61,BETSY,Mid,GIA,ROC,1,13.14,13,905.744,1013.84,-108.0911865234375,0.3492760594658922,EU,2425
7,61,BETSY,Mid,GIA,MSF,1,15.99,21,905.744,1138.59,-232.84857177734375,0.20744689631803653,EU,2273
7,61,DJOKO,Jungler,GIA,MSF,1,22.45,21,905.744,1138.59,-232.84857177734375,0.20744689631803653,EU,2273
7,61,DJOKO,Jungler,GIA,ROC,1,15.8,13,905.744,1013.84,-108.0911865234375,0.3492760594658922,EU,2425
7,61,RUIN,Top,GIA,ROC,1,17.49,13,905.744,1013.84,-108.0911865234375,0.3492760594658922,EU,2425
7,61,RUIN,Top,GIA,MSF,1,8.93,21,905.744,1138.59,-232.84857177734375,0.20744689631803653,EU,2273
7,61,SIRNUKESALOT,Support,GIA,MSF,1,17.32,21,905.744,1138.59,-232.84857177734375,0.20744689631803653,EU,2273
7,61,SIRNUKESALOT,Support,GIA,ROC,1,7.34,13,905.744,1013.84,-108.0911865234375,0.3492760594658922,EU,2425
7,61,STEEELBACK,AD Carry,GIA,ROC,1,18.97,13,905.744,1013.84,-108.0911865234375,0.3492760594658922,EU,2425
7,61,STEEELBACK,AD Carry,GIA,MSF,1,19.69,21,905.744,1138.59,-232.84857177734375,0.20744689631803653,EU,2273
7,61,CAEDREL,Jungler,H2K,SPY,1,14.43,21,933.675,1117.84,-184.16119384765625,0.25728708708732817,EU,2182
7,61,CAEDREL,Jungler,H2K,G2 ,0,14.13,6,933.675,1180.5,-246.82952880859375,0.1945260172240156,EU,2335
7,61,PROMISQ,Support,H2K,SPY,1,7.98,21,933.675,1117.84,-184.16119384765625,0.25728708708732817,EU,2182
7,61,PROMISQ,Support,H2K,G2 ,0,9.91,6,933.675,1180.5,-246.82952880859375,0.1945260172240156,EU,2335
7,61,SHERIFF,AD Carry,H2K,G2 ,0,14.6,6,933.675,1180.5,-246.82952880859375,0.1945260172240156,EU,2335
7,61,SHERIFF,AD Carry,H2K,SPY,1,16.68,21,933.675,1117.84,-184.16119384765625,0.25728708708732817,EU,2182
7,61,SMITTYJ,Top,H2K,G2 ,0,8.62,6,933.675,1180.5,-246.82952880859375,0.1945260172240156,EU,2335
7,61,SMITTYJ,Top,H2K,SPY,1,19.03,21,933.675,1117.84,-184.16119384765625,0.25728708708732817,EU,2182
7,61,ALPHARI,Top,MSF,S04,0,10.5,9,1138.59,1052.6,85.993408203125,0.6212877950102735,EU,1982
7,61,ALPHARI,Top,MSF,GIA,0,2.21,3,1138.59,905.744,232.84857177734375,0.7925531036819635,EU,2273
7,61,HANS SAMA,AD Carry,MSF,S04,0,5.07,9,1138.59,1052.6,85.993408203125,0.6212877950102735,EU,1982
7,61,HANS SAMA,AD Carry,MSF,GIA,0,6.78,3,1138.59,905.744,232.84857177734375,0.7925531036819635,EU,2273
7,61,MAXLORE,Jungler,MSF,GIA,0,2.54,3,1138.59,905.744,232.84857177734375,0.7925531036819635,EU,2273
7,61,MAXLORE,Jungler,MSF,S04,0,11.76,9,1138.59,1052.6,85.993408203125,0.6212877950102735,EU,1982
7,61,MIKYX,Support,MSF,GIA,0,0.75,3,1138.59,905.744,232.84857177734375,0.7925531036819635,EU,2273
7,61,MIKYX,Support,MSF,S04,0,10.65,9,1138.59,1052.6,85.993408203125,0.6212877950102735,EU,1982
7,61,SENCUX,Mid,MSF,GIA,0,6.43,3,1138.59,905.744,232.84857177734375,0.7925531036819635,EU,2273
7,61,SENCUX,Mid,MSF,S04,0,14.81,9,1138.59,1052.6,85.993408203125,0.6212877950102735,EU,1982
7,61,AKAADIAN,Jungler,OPT,FLY,1,15.42,20,983.122,1018.02,-34.8944091796875,0.4499510770218716,NA,2580
7,61,AKAADIAN,Jungler,OPT,CG ,0,4.82,5,983.122,996.699,-13.57733154296875,0.4804705896428139,NA,2561
7,61,ARROW,AD Carry,OPT,FLY,1,23.77,20,983.122,1018.02,-34.8944091796875,0.4499510770218716,NA,2580
